1 1:213.34578 2:0.40734234 3:8.52912 4:2.5914636 5:2.483863 6:-0.06275773 7:3.8402176 8:0.67486036 9:3.5298476 10:0.54431653 11:2.7722912 12:-4.814181 13:2.802702 14:213.34578 15:0.40734234 16:8.52912 17:2.5914636 18:2.483863 19:-0.06275773 20:3.8402176 21:0.67486036 22:3.5298476 23:0.54431653 24:2.7722912 25:-4.814181 26:2.802702 
1 1:338.07193 2:21.023182 3:8.54993 4:-2.0021188 5:6.2297254 6:1.6284239 7:3.15492 8:-8.581986 9:9.281641 10:-2.7168398 11:3.3739407 12:-6.3118234 13:9.771379 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:338.4313 2:29.888475 3:10.7464485 4:-6.3414803 5:11.320639 6:-1.0173045 7:0.71386576 8:-11.558824 9:9.024898 10:-1.9602365 11:2.573555 12:-6.8590517 13:9.169831 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:341.20526 2:30.940092 3:9.080152 4:-6.7557864 5:10.034033 6:-1.3303198 7:0.382414 8:-11.84257 9:10.208598 10:-1.310808 11:2.9948351 12:-8.696697 13:8.663407 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:343.96506 2:29.678488 3:8.88614 4:-8.634594 5:9.915866 6:-0.68351215 7:-0.18307994 8:-11.473801 9:10.540857 10:-0.067538105 11:2.3708544 12:-9.58362 13:7.0701137 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:353.12793 2:25.569647 3:7.3212605 4:-7.7806187 5:9.432072 6:-1.3209056 7:0.40658885 8:-10.218794 9:10.132284 10:0.63833517 11:1.7615359 12:-9.273653 13:4.8073473 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:348.28415 2:30.333586 3:3.04029 4:-5.8251567 5:6.8406463 6:2.5166786 7:-0.21835634 8:-10.888381 9:11.515088 10:-0.011313065 11:2.470323 12:-11.6484375 13:7.0626473 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:344.8232 2:30.081316 3:2.5776753 4:-6.8991156 5:7.6674547 6:2.7713335 7:2.641117 8:-13.531043 9:12.071116 10:-0.22206207 11:0.82248235 12:-9.31329 13:6.183337 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:346.44894 2:28.241306 3:2.621889 4:-7.6271477 5:8.713512 6:4.696493 7:2.6598337 8:-13.157802 9:11.354114 10:-0.95347345 11:0.6586715 12:-8.334638 13:6.9778175 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:340.0776 2:28.770266 3:2.0284762 4:-6.3582497 5:8.923814 6:5.969625 7:2.4301653 8:-13.4009905 9:11.963829 10:-2.5455055 11:1.3587028 12:-8.859389 13:7.008879 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:344.60187 2:25.964172 3:0.58377105 4:-3.8352036 5:7.782347 6:7.3672066 7:2.585602 8:-12.765534 9:10.963231 10:-1.9899112 11:1.2924607 12:-9.123101 13:8.7762375 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:344.2556 2:24.448742 3:1.5004668 4:-4.396572 5:9.2251835 6:9.363958 7:1.8517517 8:-10.236361 9:10.019849 10:-2.7174525 11:1.9026189 12:-10.494904 13:8.570175 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:338.2677 2:26.442299 3:0.68399817 4:-3.8325117 5:8.929825 6:11.019833 7:2.824918 8:-11.278527 9:10.868373 10:-2.8339102 11:1.4765089 12:-10.780467 13:9.762 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:344.12625 2:23.206793 3:3.3818572 4:-6.4150004 5:12.628251 6:9.378829 7:4.810302 8:-10.919424 9:10.48923 10:-1.5467272 11:0.38776824 12:-9.155377 13:7.4265943 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:339.41348 2:24.863304 3:1.4855592 4:-4.586114 5:10.952169 6:10.843583 7:5.1226315 8:-9.58672 9:12.01766 10:-2.7697816 11:1.6297951 12:-10.478614 13:8.5483885 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:346.68713 2:20.893028 3:3.4212487 4:-4.805767 5:11.79388 6:7.4704185 7:7.3970876 8:-9.1477995 9:11.993029 10:-1.416119 11:0.3860367 12:-8.555099 13:6.258307 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:342.08926 2:20.930504 3:5.352854 4:-4.8942704 5:10.907676 6:7.319222 7:8.118393 8:-7.9063306 9:12.840227 10:-0.98470753 11:-0.2538131 12:-8.998699 13:6.60564 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:334.27994 2:25.988247 3:5.228267 4:-5.589812 5:8.871265 6:6.572707 7:7.842653 8:-8.101031 9:15.277669 10:-1.261188 11:0.7538399 12:-10.439942 13:7.4607863 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:327.62158 2:25.268227 3:7.358268 4:-6.872245 5:9.186739 6:4.64183 7:7.401554 8:-6.210412 9:15.826015 10:-0.44172525 11:0.3111592 12:-9.885996 13:6.3465695 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:312.677 2:27.297834 3:7.5634947 4:-5.579975 5:6.863346 6:4.1911535 7:7.544707 8:-6.929562 9:16.293322 10:-0.7693622 11:2.1779056 12:-9.956727 13:6.703928 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:304.52908 2:25.329197 3:8.119208 4:-3.9599652 5:5.189489 6:3.7866173 7:7.4223585 8:-7.317828 9:13.3602705 10:-0.95219654 11:4.350714 12:-9.063046 13:7.1498566 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:296.24664 2:25.198864 3:8.287949 4:-2.5307155 5:5.046827 6:5.2480173 7:6.234778 8:-6.437259 9:15.198494 10:-1.3956318 11:4.1669064 12:-10.166188 13:8.587689 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:292.71405 2:20.906649 3:9.688092 4:-0.7908371 5:3.8562148 6:5.0161424 7:7.973229 8:-8.028033 9:13.200676 10:-1.8665212 11:2.6815774 12:-8.538779 13:6.8216286 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:290.69354 2:18.311058 3:9.357749 4:2.0209987 5:1.865156 6:4.483504 7:8.96273 8:-9.236834 9:13.6930895 10:-3.5096426 11:2.0615423 12:-6.1779137 13:6.931473 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:284.65723 2:17.841866 3:9.576161 4:2.5686295 5:1.4537162 6:4.264151 7:6.75378 8:-9.362679 9:10.035554 10:-2.2004485 11:2.386341 12:-6.387923 13:8.882428 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:286.54065 2:15.639034 3:11.510905 4:3.576978 5:1.5946525 6:4.9095454 7:7.0821953 8:-9.693959 9:10.12 10:-3.9342382 11:2.1609466 12:-5.398499 13:8.755129 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:293.8047 2:11.6949625 3:13.640123 4:7.541619 5:2.0602202 6:3.4488482 7:7.030768 8:-9.372778 9:9.381279 10:-5.6835895 11:3.3824575 12:-4.365838 13:7.2446375 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:301.05692 2:13.793446 3:15.209575 4:5.56513 5:5.2991037 6:2.2328622 7:5.3336325 8:-9.5927305 9:8.2104025 10:-4.1118894 11:4.04914 12:-3.270109 13:5.576221 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:297.3305 2:21.016514 3:17.620106 4:4.7706285 5:6.5414634 6:0.86090565 7:5.5264435 8:-10.612986 9:9.451 10:-3.4682028 11:4.505977 12:-4.722569 13:7.691385 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:308.32358 2:20.443346 3:15.628652 4:3.236305 5:10.804783 6:0.13848194 7:4.1947875 8:-10.061113 9:7.1836886 10:-3.3245034 11:3.6398768 12:-4.6721406 13:8.62151 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:322.3519 2:18.835894 3:15.580887 4:2.7769043 5:11.417268 6:0.19189389 7:3.3832319 8:-9.709362 9:5.7164164 10:-2.3281631 11:2.9209013 12:-4.77312 13:8.412337 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:320.98044 2:20.58099 3:16.846415 4:3.6845582 5:8.60421 6:5.515065 7:-0.3538542 8:-11.166316 9:5.1591673 10:-1.8069578 11:3.141148 12:-7.6162 13:10.881296 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:326.59412 2:24.411331 3:13.257872 4:3.160535 5:12.943134 6:-0.3918213 7:3.2831497 8:-13.550496 9:6.48916 10:-2.8520467 11:2.4255755 12:-6.332285 13:9.419641 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:325.80838 2:26.720667 3:11.140026 4:4.739761 5:10.886547 6:-0.4906315 7:3.4533176 8:-14.832403 9:7.644145 10:-2.6983263 11:2.6126285 12:-8.516645 13:10.079894 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:323.4153 2:30.903027 3:8.465822 4:5.400375 5:11.498992 6:-1.2644137 7:3.2410462 8:-15.995096 9:8.448648 10:-3.635732 11:3.625394 12:-9.216741 13:10.417243 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:325.00424 2:27.95114 3:12.283183 4:1.9406408 5:13.058455 6:-1.7551612 7:1.1691302 8:-14.28561 9:7.273685 10:-2.7141724 11:3.1872342 12:-8.464426 13:9.614211 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:328.10156 2:28.617777 3:10.728449 4:2.3235 5:12.247518 6:-2.8700511 7:0.1913064 8:-14.167346 9:8.184957 10:-2.7159436 11:3.0829983 12:-8.145898 13:9.733629 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:330.80103 2:28.021685 3:12.212682 4:1.2477803 5:12.151849 6:-2.7852595 7:0.08420319 8:-14.450546 9:8.155803 10:-1.965622 11:2.6146588 12:-7.5629644 13:9.668588 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:332.81528 2:27.079113 3:12.8602295 4:-0.54814494 5:11.570972 6:-2.648611 7:0.291397 8:-13.597796 9:7.9143186 10:-1.5144026 11:2.3058958 12:-7.0790277 13:8.87164 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:333.6683 2:27.503294 3:11.939004 4:0.5185312 5:11.613718 6:-1.6301719 7:0.96435654 8:-14.115309 9:9.19555 10:-1.7901037 11:1.9434823 12:-7.4309235 13:8.456543 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:337.26877 2:24.777952 3:13.023931 4:-0.49185517 5:10.902879 6:-1.3865241 7:0.8500795 8:-12.441818 9:8.898792 10:-1.0559561 11:1.5335492 12:-7.086126 13:7.3217783 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:345.1152 2:22.547289 3:12.994017 4:-0.44882086 5:10.373659 6:-2.1427872 7:0.97902495 8:-11.236981 9:8.326006 10:-0.4615763 11:2.024186 12:-6.3216524 13:6.0860972 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:342.65372 2:24.874584 3:11.173329 4:-1.1114583 5:10.213938 6:-1.6113894 7:2.2913713 8:-11.629888 9:10.460796 10:-0.31772998 11:1.0118852 12:-7.095531 13:6.4767013 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:345.513 2:22.343588 3:12.099026 4:-1.0668555 5:10.290072 6:-1.0123059 7:1.4398801 8:-9.762298 9:9.922411 10:-0.0322068 11:2.4092736 12:-7.998616 13:5.036862 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:343.95947 2:23.12691 3:10.018116 4:-1.8814754 5:10.489828 6:0.030538606 7:2.7023857 8:-9.49376 9:10.934534 10:0.69939363 11:2.156277 12:-8.804718 13:5.225704 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:337.53897 2:28.318209 3:6.889167 4:-3.3272762 5:11.393092 6:-0.1485858 7:4.983082 8:-10.907072 9:11.525351 10:1.4278069 11:1.395102 12:-9.406167 13:7.1512666 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:328.1857 2:32.062237 3:1.8977697 4:-1.1521033 5:11.021301 6:1.9297963 7:4.9169335 8:-9.213304 9:11.657345 10:0.29217327 11:2.6183922 12:-10.015129 13:8.78566 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:332.97342 2:28.114891 3:3.9899807 4:-2.1706715 5:12.768682 6:3.0758274 7:4.5685515 8:-9.677113 9:10.719956 10:-2.201997 11:4.1464677 12:-10.346832 13:8.183597 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:337.12943 2:24.061977 3:3.6874077 4:-3.0207663 5:12.96354 6:4.4252396 7:5.703061 8:-8.543435 9:10.573743 10:-0.6207335 11:3.7659035 12:-9.082349 13:8.562429 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:338.65344 2:24.009914 3:1.6971685 4:-2.0011995 5:13.94288 6:4.4120655 7:6.9883504 8:-8.178133 9:11.020403 10:-1.5223186 11:2.8388696 12:-9.870725 13:8.053049 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:335.3407 2:22.002165 3:4.1723285 4:-2.970289 5:14.297272 6:5.7744045 7:6.747108 8:-7.3519187 9:10.867707 10:-2.3206553 11:2.105011 12:-9.630287 13:7.7055354 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:326.89948 2:22.628752 3:5.804863 4:-0.011343425 5:11.386758 6:5.0840592 7:8.278017 8:-8.453898 9:11.366526 10:-2.7125485 11:2.7761917 12:-10.209185 13:7.454051 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:318.27454 2:15.67365 3:8.290517 4:3.0293484 5:9.857956 6:4.2035556 7:9.020477 8:-6.7291036 9:9.557953 10:-3.3666523 11:4.10666 12:-6.183945 13:5.671588 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:303.72733 2:14.159373 3:6.4935956 4:4.7198124 5:8.5251045 6:3.4783185 7:7.500236 8:-6.799897 9:11.628067 10:-3.3182337 11:3.6091418 12:-6.473456 13:6.722921 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:310.20953 2:5.629672 3:-0.34042394 4:13.1495285 5:7.140293 6:-0.08816917 7:5.8737593 8:-8.789771 9:11.486405 10:-4.3218417 11:4.357228 12:-4.6043024 13:5.2082953 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:315.4024 2:-0.65737176 3:-7.036492 4:17.730122 5:4.440441 6:-1.393857 7:3.2987554 8:-7.736753 9:12.679896 10:-7.059395 11:1.7838112 12:-5.258958 13:5.9766545 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:322.5066 2:-11.272167 3:-8.78784 4:19.566254 5:4.0009465 6:-1.531966 7:5.321328 8:-7.865373 9:11.494174 10:-4.841211 11:1.7504054 12:-3.140525 13:7.035826 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:323.40988 2:-15.01529 3:-7.426682 4:21.199888 5:1.6250793 6:-3.0301888 7:4.2633624 8:-9.33415 9:9.32241 10:-5.7204485 11:0.8748612 12:-3.7709007 13:6.89462 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:324.57663 2:-15.548435 3:-7.665767 4:19.140362 5:2.101982 6:-2.223111 7:5.2341943 8:-5.957321 9:8.49819 10:-4.949498 11:0.07962239 12:-2.7922032 13:7.166722 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:324.85925 2:-16.46032 3:-5.6147885 4:20.701149 5:3.353662 6:-2.2014375 7:4.206593 8:-8.289184 9:7.7386503 10:-3.2174892 11:0.95827943 12:-4.517721 13:5.375654 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:328.2778 2:-14.983515 3:-7.87865 4:19.738813 5:3.1152885 6:-1.1526675 7:6.694613 8:-7.734757 9:7.6745377 10:-2.9198995 11:1.6572409 12:-4.6051044 13:3.965103 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:328.02878 2:-13.867987 3:-6.5666933 4:17.555092 5:0.28758752 6:-0.95041466 7:6.771587 8:-7.4949074 9:6.5854554 10:-2.4075818 11:1.2464175 12:-4.1381097 13:5.552107 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:328.55313 2:-13.34081 3:-10.6472435 4:16.624636 5:3.3296528 6:1.2472388 7:4.8873262 8:-5.9571123 9:7.563862 10:-4.6130157 11:-0.38592517 12:-4.6111603 13:6.669824 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:328.88892 2:-12.53881 3:-11.488967 4:13.801155 5:2.8272293 6:0.65661436 7:3.9151883 8:-8.86686 9:5.258825 10:-5.9879475 11:-0.18243341 12:-2.9866195 13:7.5505333 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:324.6773 2:-14.288691 3:-12.831722 4:10.940569 5:1.6056068 6:1.8941615 7:4.4610443 8:-6.768078 9:7.816135 10:-4.237421 11:0.5016531 12:-3.785686 13:7.362567 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:322.2982 2:-10.818132 3:-13.355492 4:13.349466 5:1.267695 6:2.2273676 7:5.7208076 8:-5.79405 9:8.237237 10:-5.272074 11:0.8535886 12:-4.550689 13:7.533283 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
1 1:313.63275 2:-7.042137 3:-9.481285 4:13.06036 5:3.6841767 6:4.3038797 7:5.363487 8:-8.2879505 9:5.8984284 10:-6.85265 11:0.9430816 12:-4.553062 13:6.9084954 14:97.458305 15:5.8862233 16:1.4361751 17:0.47074133 18:3.5593665 19:1.0491323 20:1.704661 21:-2.091439 22:4.2071815 23:-0.3218262 24:0.8143613 25:-1.9858704 26:2.2402518 
